case,station,model,mode,time,receiver,system,stage,candidates,provisional_selected,selected,joint_nis,joint_threshold,joint_rank,maximum_perr,reliability_gate,feedback,passed
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:21:00,JPLM,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:21:30,JPLM,GPS,USER_WL_SD,3,2,2,0.00833759,27.631,2,5.91061e-07,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:21:30,JPLM,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:22:00,JPLM,GPS,USER_WL_SD,3,2,2,0.0196718,27.631,2,4.46784e-07,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:22:00,JPLM,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:22:30,JPLM,GPS,USER_WL_SD,3,2,2,0.0362882,27.631,2,3.28444e-07,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:22:30,JPLM,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:23:00,JPLM,GPS,USER_WL_SD,3,2,2,0.0660253,27.631,2,2.30638e-07,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:23:00,JPLM,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:23:30,JPLM,GPS,USER_WL_SD,2,2,2,0.0861144,27.631,2,1.44577e-07,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:23:30,JPLM,GPS,USER_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:24:00,JPLM,GPS,USER_WL_SD,3,2,2,0.125761,27.631,2,1.05429e-07,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:24:00,JPLM,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:24:30,JPLM,GPS,USER_WL_SD,3,2,2,0.134819,27.631,2,8.69073e-08,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:24:30,JPLM,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:25:00,JPLM,GPS,USER_WL_SD,3,2,2,0.101814,27.631,2,6.37174e-08,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:25:00,JPLM,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:25:30,JPLM,GPS,USER_WL_SD,2,1,1,0.00882431,23.9281,1,3.98831e-08,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:25:30,JPLM,GPS,USER_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:26:00,JPLM,GPS,USER_WL_SD,3,2,2,0.0357425,27.631,2,2.66543e-08,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:26:00,JPLM,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:26:30,JPLM,GPS,USER_WL_SD,3,2,2,0.0257213,27.631,2,1.94006e-08,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:26:30,JPLM,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:27:00,JPLM,GPS,USER_WL_SD,2,1,1,0.00588956,23.9281,1,8.55193e-07,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:27:00,JPLM,GPS,USER_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:27:30,JPLM,GPS,USER_WL_SD,2,1,1,0.00830654,23.9281,1,6.9328e-07,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:27:30,JPLM,GPS,USER_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:28:00,JPLM,GPS,USER_WL_SD,2,1,1,0.018335,23.9281,1,5.94964e-07,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:28:00,JPLM,GPS,USER_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:28:30,JPLM,GPS,USER_WL_SD,3,2,2,0.046748,27.631,2,5.64727e-09,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:28:30,JPLM,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:29:00,JPLM,GPS,USER_WL_SD,3,2,2,0.0397516,27.631,2,4.36051e-09,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:29:00,JPLM,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:29:30,JPLM,GPS,USER_WL_SD,3,2,2,0.0208106,27.631,2,3.07527e-09,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:29:30,JPLM,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:30:00,JPLM,GPS,USER_WL_SD,3,2,2,0.0132262,27.631,2,2.21941e-09,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:30:00,JPLM,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_feedback,JPLM,UDUC,round_feedback,2024-07-17T00:11:30,JPLM,GPS,USER_WL_SD,1,1,0,0.000914797,23.9281,1,0.00121648,0,1,False
r48u_20260914_JPLM_UDUC_round_feedback,JPLM,UDUC,round_feedback,2024-07-17T00:12:00,JPLM,GPS,USER_WL_SD,1,1,1,0.00328533,23.9281,1,0.000816852,1,1,True
r48u_20260914_JPLM_UDUC_round_feedback,JPLM,UDUC,round_feedback,2024-07-17T00:12:00,JPLM,GPS,USER_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,1,False
