case,station,model,mode,time,receiver,system,stage,reference,satellite,mean,variance,fractional,perr,provisional_selected,selected,feedback
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:26:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G12,-24.4802,0.184658,-0.480174,0.518903,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:27:00,NICO,GPS,USER_IF_WL_SD,G24,G06,-15.0219,0.0211385,-0.0218758,1.66128e-05,1,1,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:27:00,NICO,GPS,USER_IF_WL_SD,G24,G11,-30.0243,0.311992,-0.0243056,0.495207,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:27:00,NICO,GPS,USER_IF_WL_SD,G24,G12,28.9975,0.014003,-0.00253767,3.54176e-08,1,1,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:27:00,NICO,GPS,USER_IF_WL_SD,G24,G19,11.9929,0.0285078,-0.00709794,0.000313111,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:27:00,NICO,GPS,USER_IF_WL_SD,G24,G25,1.81143,0.0329641,-0.188573,0.00883244,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:27:00,NICO,GPS,USER_IF_WL_SD,G24,G32,4.02833,0.126496,0.0283251,0.218532,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:27:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G06,143.171,3.66231,0.170836,0.852824,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:27:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G12,-24.4827,0.184177,-0.482732,0.52026,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:27:30,NICO,GPS,USER_IF_WL_SD,G24,G06,-15.0247,0.0201295,-0.0246748,9.64238e-06,1,1,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:27:30,NICO,GPS,USER_IF_WL_SD,G24,G11,-30.0455,0.157192,-0.0455359,0.293569,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:27:30,NICO,GPS,USER_IF_WL_SD,G24,G12,28.9986,0.013326,-0.00138036,1.4259e-08,1,1,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:27:30,NICO,GPS,USER_IF_WL_SD,G24,G19,11.9977,0.027298,-0.0022781,0.000210847,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:27:30,NICO,GPS,USER_IF_WL_SD,G24,G25,1.81716,0.0312436,-0.182844,0.00622672,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:27:30,NICO,GPS,USER_IF_WL_SD,G24,G32,4.01822,0.119765,0.0182159,0.199493,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:27:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G06,143.17,3.59825,0.170238,0.85153,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:27:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G12,-24.4829,0.183705,-0.482916,0.520139,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:28:00,NICO,GPS,USER_IF_WL_SD,G24,G06,-15.0265,0.0192138,-0.0264816,5.57282e-06,1,1,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:28:00,NICO,GPS,USER_IF_WL_SD,G24,G11,-30.0585,0.105497,-0.058515,0.162778,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:28:00,NICO,GPS,USER_IF_WL_SD,G24,G12,28.9999,0.012711,-9.78761e-05,5.74535e-09,1,1,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:28:00,NICO,GPS,USER_IF_WL_SD,G24,G19,11.9992,0.0261991,-0.000752654,0.000143497,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:28:00,NICO,GPS,USER_IF_WL_SD,G24,G25,1.81945,0.0296823,-0.180554,0.00459216,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:28:00,NICO,GPS,USER_IF_WL_SD,G24,G32,4.01159,0.113663,0.0115895,0.181878,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:28:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G06,143.143,3.53657,0.143056,0.850163,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:28:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G12,-24.479,0.183242,-0.478969,0.517414,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:28:30,NICO,GPS,USER_IF_WL_SD,G24,G06,-15.0265,0.018401,-0.0265048,3.19646e-06,1,1,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:28:30,NICO,GPS,USER_IF_WL_SD,G24,G11,-30.058,0.0798461,-0.0579787,0.0852341,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:28:30,NICO,GPS,USER_IF_WL_SD,G24,G12,29.0028,0.0121566,0.00282756,2.35882e-09,1,1,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:28:30,NICO,GPS,USER_IF_WL_SD,G24,G19,11.9926,0.0252075,-0.00738417,9.96407e-05,1,1,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:28:30,NICO,GPS,USER_IF_WL_SD,G24,G25,1.81975,0.0282715,-0.180254,0.00349391,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:28:30,NICO,GPS,USER_IF_WL_SD,G24,G32,4.00551,0.108122,0.0055105,0.165513,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:28:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G06,143.118,3.42959,0.118406,0.847789,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:28:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G12,-24.4752,0.182774,-0.475184,0.514782,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:28:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G19,67.2953,3.94131,0.295259,0.858588,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:29:00,NICO,GPS,USER_IF_WL_SD,G24,G06,-15.0217,0.0176353,-0.0216535,1.6657e-06,1,1,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:29:00,NICO,GPS,USER_IF_WL_SD,G24,G11,-30.0608,0.0641629,-0.0608349,0.0433232,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:29:00,NICO,GPS,USER_IF_WL_SD,G24,G12,29.0049,0.0116421,0.00488133,9.65086e-10,1,1,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:29:00,NICO,GPS,USER_IF_WL_SD,G24,G19,11.9975,0.024289,-0.00254221,6.78451e-05,1,1,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:29:00,NICO,GPS,USER_IF_WL_SD,G24,G25,1.81701,0.026968,-0.182987,0.00279686,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:29:00,NICO,GPS,USER_IF_WL_SD,G24,G32,4.00026,0.103041,0.000260298,0.150283,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:29:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G06,143.088,3.37192,0.0883345,0.84643,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:29:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G12,-24.4703,0.182328,-0.47027,0.511445,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:29:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G19,67.2648,3.87727,0.2648,0.857293,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:29:30,NICO,GPS,USER_IF_WL_SD,G24,G06,-15.0164,0.016932,-0.0164364,8.66916e-07,1,1,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:29:30,NICO,GPS,USER_IF_WL_SD,G24,G11,-30.0711,0.0536887,-0.0710642,0.0227837,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:29:30,NICO,GPS,USER_IF_WL_SD,G24,G12,29.0101,0.0111692,0.0100513,4.19524e-10,1,1,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:29:30,NICO,GPS,USER_IF_WL_SD,G24,G19,12.0013,0.023445,0.00132493,4.67932e-05,1,1,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:29:30,NICO,GPS,USER_IF_WL_SD,G24,G25,1.81749,0.0257708,-0.182513,0.00210995,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:29:30,NICO,GPS,USER_IF_WL_SD,G24,G32,3.99757,0.0983792,-0.00242622,0.136169,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:29:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G06,143.061,3.31633,0.060819,0.845106,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:29:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G12,-24.4668,0.181891,-0.466769,0.508996,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:29:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G19,67.2365,3.81553,0.236534,0.85603,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:30:00,NICO,GPS,USER_IF_WL_SD,G24,G06,-15.0106,0.0162839,-0.0105678,4.52842e-07,1,1,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:30:00,NICO,GPS,USER_IF_WL_SD,G24,G11,-30.0878,0.0461897,-0.0878446,0.0130943,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:30:00,NICO,GPS,USER_IF_WL_SD,G24,G12,29.0148,0.0107329,0.0148232,1.91134e-10,1,1,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:30:00,NICO,GPS,USER_IF_WL_SD,G24,G19,12.0057,0.0226669,0.00569028,3.26933e-05,1,1,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:30:00,NICO,GPS,USER_IF_WL_SD,G24,G25,1.81327,0.0246675,-0.186732,0.00174493,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:30:00,NICO,GPS,USER_IF_WL_SD,G24,G32,3.99568,0.0940876,-0.00431597,0.123106,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:30:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G06,143.026,3.2627,0.0260859,0.843807,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:30:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G12,-24.4645,0.18146,-0.464517,0.507332,0,0,0
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:30:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G19,67.2,3.75597,0.2,0.854756,0,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:10:30,NICO,GPS,USER_IF_WL_SD,G24,G06,-14.9711,0.448514,0.0288969,0.578978,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:10:30,NICO,GPS,USER_IF_WL_SD,G24,G12,29.3051,0.297308,0.30511,0.521593,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:10:30,NICO,GPS,USER_IF_WL_SD,G24,G19,12.0739,0.479968,0.0738907,0.593974,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:10:30,NICO,GPS,USER_IF_WL_SD,G24,G22,44.1184,3.38011,0.118381,0.846685,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:10:30,NICO,GPS,USER_IF_WL_SD,G24,G25,1.96974,0.832064,-0.0302573,0.69083,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:10:30,NICO,GPS,USER_IF_WL_SD,G24,G32,3.94072,3.48315,-0.0592841,0.848843,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:17:00,NICO,GPS,USER_IF_WL_SD,G24,G06,-15.094,0.432634,-0.0940083,0.573306,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:17:00,NICO,GPS,USER_IF_WL_SD,G24,G12,29.1907,0.281959,0.190736,0.485615,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:17:00,NICO,GPS,USER_IF_WL_SD,G24,G19,12.2017,0.515411,0.201736,0.614748,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:17:00,NICO,GPS,USER_IF_WL_SD,G24,G25,1.88029,0.71741,-0.119709,0.668608,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:17:00,NICO,GPS,USER_IF_WL_SD,G24,G32,4.15502,2.84352,0.155016,0.833054,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:17:30,NICO,GPS,USER_IF_WL_SD,G24,G06,-15.0807,0.216201,-0.0806985,0.398069,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:17:30,NICO,GPS,USER_IF_WL_SD,G24,G12,29.1484,0.140875,0.148394,0.280514,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:17:30,NICO,GPS,USER_IF_WL_SD,G24,G19,12.2097,0.258881,0.209658,0.468624,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:17:30,NICO,GPS,USER_IF_WL_SD,G24,G25,1.88859,0.357003,-0.111413,0.53196,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:17:30,NICO,GPS,USER_IF_WL_SD,G24,G32,4.23104,1.41225,0.231038,0.764855,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:18:00,NICO,GPS,USER_IF_WL_SD,G24,G06,-15.032,0.142692,-0.0320084,0.259744,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:18:00,NICO,GPS,USER_IF_WL_SD,G24,G12,29.1298,0.0938313,0.129818,0.148259,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:18:00,NICO,GPS,USER_IF_WL_SD,G24,G19,12.2423,0.173369,0.242273,0.377548,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:18:00,NICO,GPS,USER_IF_WL_SD,G24,G25,1.87747,0.236854,-0.12253,0.429549,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:18:00,NICO,GPS,USER_IF_WL_SD,G24,G32,4.21592,0.935183,0.215917,0.711906,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:18:30,NICO,GPS,USER_IF_WL_SD,G24,G06,-15.0177,0.106379,-0.0176758,0.160756,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:18:30,NICO,GPS,USER_IF_WL_SD,G24,G12,29.118,0.0703166,0.11799,0.0727571,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:18:30,NICO,GPS,USER_IF_WL_SD,G24,G19,12.2443,0.130634,0.244303,0.304043,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:18:30,NICO,GPS,USER_IF_WL_SD,G24,G25,1.87318,0.176798,-0.126818,0.34504,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:18:30,NICO,GPS,USER_IF_WL_SD,G24,G32,4.18478,0.696587,0.18478,0.666124,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:19:00,NICO,GPS,USER_IF_WL_SD,G24,G06,-15.014,0.0846461,-0.0140081,0.0947675,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:19:00,NICO,GPS,USER_IF_WL_SD,G24,G12,29.1061,0.0562115,0.106061,0.0334732,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:19:00,NICO,GPS,USER_IF_WL_SD,G24,G19,12.2334,0.105006,0.233355,0.237833,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:19:00,NICO,GPS,USER_IF_WL_SD,G24,G25,1.87435,0.140777,-0.125652,0.272891,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:19:00,NICO,GPS,USER_IF_WL_SD,G24,G32,4.18137,0.553573,0.181371,0.626444,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:19:30,NICO,GPS,USER_IF_WL_SD,G24,G06,-14.9967,0.0703937,0.00329874,0.0542687,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:19:30,NICO,GPS,USER_IF_WL_SD,G24,G12,29.0972,0.04681,0.0971663,0.0149988,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:19:30,NICO,GPS,USER_IF_WL_SD,G24,G19,12.2163,0.087928,0.216332,0.177923,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:19:30,NICO,GPS,USER_IF_WL_SD,G24,G25,1.87413,0.11677,-0.125869,0.213024,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:19:30,NICO,GPS,USER_IF_WL_SD,G24,G32,4.17258,0.458315,0.172583,0.590025,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:20:00,NICO,GPS,USER_IF_WL_SD,G24,G06,-14.9954,0.0605365,0.00460622,0.0311932,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:20:00,NICO,GPS,USER_IF_WL_SD,G24,G12,29.0904,0.0401995,0.0903924,0.00673057,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:20:00,NICO,GPS,USER_IF_WL_SD,G24,G19,12.1579,0.0759761,0.157931,0.105915,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:20:00,NICO,GPS,USER_IF_WL_SD,G24,G25,1.88232,0.0997793,-0.117677,0.161525,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:20:00,NICO,GPS,USER_IF_WL_SD,G24,G32,4.15367,0.390548,0.153668,0.555376,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:20:30,NICO,GPS,USER_IF_WL_SD,G24,G06,-14.9884,0.0528313,0.0115713,0.017414,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:20:30,NICO,GPS,USER_IF_WL_SD,G24,G11,-21.1574,0.344308,-0.15745,0.527824,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:20:30,NICO,GPS,USER_IF_WL_SD,G24,G12,29.0746,0.03514,0.0745589,0.00262422,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:20:30,NICO,GPS,USER_IF_WL_SD,G24,G19,12.1359,0.0667799,0.135859,0.0689132,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:20:30,NICO,GPS,USER_IF_WL_SD,G24,G25,1.87218,0.0868899,-0.127818,0.126241,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:20:30,NICO,GPS,USER_IF_WL_SD,G24,G32,4.12553,0.339552,0.125527,0.521477,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:21:00,NICO,GPS,USER_IF_WL_SD,G24,G06,-14.9978,0.0470724,0.00221385,0.00978043,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:21:00,NICO,GPS,USER_IF_WL_SD,G24,G12,29.0698,0.0312663,0.0697729,0.00113718,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:21:00,NICO,GPS,USER_IF_WL_SD,G24,G19,12.0938,0.0597725,0.0937514,0.0388278,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:21:00,NICO,GPS,USER_IF_WL_SD,G24,G25,1.85667,0.0769499,-0.143326,0.102192,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:21:00,NICO,GPS,USER_IF_WL_SD,G24,G32,4.12459,0.300041,0.124592,0.491627,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:21:30,NICO,GPS,USER_IF_WL_SD,G24,G06,-14.9892,0.0422842,0.0107939,0.00542601,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:21:30,NICO,GPS,USER_IF_WL_SD,G24,G11,-21.2413,0.173675,-0.241278,0.377581,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:21:30,NICO,GPS,USER_IF_WL_SD,G24,G12,29.0592,0.0281111,0.0592233,0.000441402,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:21:30,NICO,GPS,USER_IF_WL_SD,G24,G19,12.0747,0.0540379,0.0746609,0.0238582,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:21:30,NICO,GPS,USER_IF_WL_SD,G24,G25,1.84006,0.0689254,-0.159939,0.085245,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:21:30,NICO,GPS,USER_IF_WL_SD,G24,G32,4.12987,0.268357,0.129865,0.463956,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:22:00,NICO,GPS,USER_IF_WL_SD,G24,G06,-14.9843,0.0383831,0.0156713,0.00302009,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:22:00,NICO,GPS,USER_IF_WL_SD,G24,G11,-21.2854,0.117003,-0.28537,0.303984,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:22:00,NICO,GPS,USER_IF_WL_SD,G24,G12,29.0449,0.0255319,0.0449046,0.000157902,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:22:00,NICO,GPS,USER_IF_WL_SD,G24,G19,12.0634,0.0493525,0.0633609,0.0150801,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:22:00,NICO,GPS,USER_IF_WL_SD,G24,G25,1.83765,0.0623652,-0.162352,0.0668834,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:22:00,NICO,GPS,USER_IF_WL_SD,G24,G32,4.14765,0.242463,0.14765,0.43989,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:22:30,NICO,GPS,USER_IF_WL_SD,G24,G06,-14.982,0.0351437,0.0179641,0.00167848,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:22:30,NICO,GPS,USER_IF_WL_SD,G24,G11,-21.267,0.0885061,-0.266974,0.219647,0,0,1
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:22:30,NICO,GPS,USER_IF_WL_SD,G24,G12,29.0293,0.0233841,0.029328,5.47349e-05,0,0,1
